event_id,year,month,event_type,country,region,deaths,people_affected,damage_million_usd,duration_days,area_km2,is_billion_dollar_event
EV003456,2021,1,Wildfire,LR,Africa,21,43162,748.9,8,3279,0
EV004033,2021,1,Tornado,ZA,Africa,12,13381,66.6,22,6449,0
EV000282,2021,2,Heatwave,GR,Europe,196,22259,307.7,1,2499,0
EV000401,2021,2,Flood,SI,Europe,129,876594,547.8,5,8762,0
EV000772,2021,2,Flood,SZ,Africa,12,16471,5912.1,4,14554,1
EV003109,2021,2,Heatwave,FM,Oceania,732,93910,234.2,4,2592,0
EV003572,2021,2,Flood,AZ,Asia,158,477326,543.1,8,56403,0
EV004286,2021,2,Hurricane,TW,Asia,262,227798,363.9,6,1435,0
EV000258,2021,3,Wildfire,FJ,Oceania,20,131594,866.6,3,900,0
EV000494,2021,3,Cyclone,MM,Asia,222,667344,32618.1,5,21639,1
EV000504,2021,3,Hurricane,IN,Asia,94,257980,4474.1,3,829,1
EV001210,2021,3,Heatwave,BE,Europe,670,80429,593.0,27,3501,0
EV001293,2021,3,Hurricane,BA,Europe,889,445055,4092.0,1,1112,1
EV001336,2021,3,Flood,NZ,Oceania,35,105868,605.9,9,4153,0
EV001740,2021,3,Drought,HK,Asia,2,420473,287.4,5,110691,0
EV002107,2021,3,Flood,MM,Asia,8,341564,205.3,16,2213,0
EV002543,2021,3,Wildfire,SZ,Africa,10,42655,899.9,4,1691,0
EV003768,2021,3,Flood,MH,Oceania,36,88560,148.6,5,1091,0
EV004246,2021,3,Hurricane,AL,Europe,84,532488,50202.1,6,515,1
EV004442,2021,3,Hurricane,KE,Africa,811,154624,5735.7,3,22306,1
EV001121,2021,4,Drought,SI,Europe,11,716758,196.7,3,9020,0
EV002109,2021,4,Drought,ZW,Africa,80,694409,737.3,2,2854,0
EV002141,2021,4,Heatwave,ZM,Africa,2007,53070,121.0,2,3519,0
EV002737,2021,4,Drought,WS,Oceania,1,293622,215.5,5,2659,0
EV003202,2021,4,Flood,CG,Africa,16,54133,240.5,2,12240,0
EV003599,2021,4,Drought,DJ,Africa,161,1987129,254.3,18,1839,0
EV002257,2021,5,Flood,MH,Oceania,10,209997,128.4,5,63,0
EV002792,2021,5,Drought,NA,Africa,7,558202,1594.3,4,4395,1
EV002936,2021,5,Hurricane,SN,Africa,112,105893,5998.0,9,15924,1
EV003750,2021,5,Drought,KH,Asia,17,1458350,403.6,10,16101,0
EV004345,2021,5,Heatwave,CD,Africa,1022,169235,8.7,3,172,0
EV004454,2021,5,Flood,ML,Africa,73,198550,2040.9,4,9750,1
EV004484,2021,5,Hurricane,KG,Asia,105,968139,2048.8,16,1864,1
EV000093,2021,6,Heatwave,RO,Europe,5886,226630,79.8,4,1261,0
EV000260,2021,6,Drought,SZ,Africa,59,2603106,510.3,7,5295,0
EV000500,2021,6,Drought,IT,Europe,23,1358526,1477.1,15,3299,1
EV000599,2021,6,Flood,CN,Asia,211,170377,200.9,6,29198,0
EV001146,2021,6,Drought,FI,Europe,31,1103555,674.9,9,1038,0
EV001394,2021,6,Heatwave,MG,Africa,242,46559,180.9,1,38956,0
EV001415,2021,6,Heatwave,MN,Asia,754,118622,80.0,25,392,0
EV001908,2021,6,Flood,BA,Europe,108,470779,154.5,9,8462,0
EV002632,2021,6,Heatwave,UZ,Asia,794,106339,75.1,6,1246,0
EV002812,2021,6,Heatwave,CF,Africa,911,228314,178.0,3,642,0
EV003397,2021,6,Hurricane,HK,Asia,52,120072,3146.4,6,9240,1
EV003603,2021,6,Hurricane,BD,Asia,168,149095,1297.0,4,781,1
EV003695,2021,6,Hurricane,IR,Asia,2467,271014,1198.6,7,5601,1
EV003863,2021,6,Tornado,TJ,Asia,47,1323,578.4,6,214,0
EV000249,2021,7,Hurricane,DJ,Africa,347,76498,1861.9,13,4929,1
EV000787,2021,7,Drought,AL,Europe,3,1022479,647.8,2,4193,0
EV001991,2021,7,Tornado,XK,Europe,60,2328,83.5,5,1463,0
EV002044,2021,7,Wildfire,XK,Europe,7,149327,1828.7,3,1427,1
EV002121,2021,7,Drought,CO,SouthAmerica,3,382433,2317.7,10,36253,1
EV002456,2021,7,Flood,AM,Asia,11,401829,210.7,12,32672,0
EV002813,2021,7,Hurricane,BY,Europe,526,490157,2573.3,6,1834,1
EV002957,2021,7,Flood,HU,Europe,323,36421,226.6,4,7543,0
EV004353,2021,7,Heatwave,CD,Africa,160,51348,59.2,4,3930,0
EV004364,2021,7,Cyclone,DJ,Africa,495,480842,2129.8,6,3264,1
EV004438,2021,7,Drought,LK,Asia,5,2443322,1137.2,2,7013,1
EV000096,2021,8,Hurricane,SD,Africa,114,240467,6165.0,3,18054,1
EV000105,2021,8,Hurricane,KE,Africa,122,222722,439.9,3,783,0
EV000673,2021,8,Flood,BT,Asia,550,288599,527.4,8,1776,0
EV000766,2021,8,Heatwave,AL,Europe,215,77316,350.6,4,3801,0
EV000950,2021,8,Heatwave,LT,Europe,14,227395,535.8,12,2904,0
EV002255,2021,8,Flood,RO,Europe,134,476933,398.5,7,1454,0
EV002549,2021,8,Flood,BE,Europe,309,30169,543.1,3,28599,0
EV003893,2021,8,Heatwave,BT,Asia,350,96202,76.5,7,1234,0
EV000428,2021,9,Flood,EE,Europe,27,153480,120.0,5,10424,0
EV000803,2021,9,Flood,HR,Europe,789,154752,597.0,4,2414,0
EV001389,2021,9,Flood,SA,Asia,54,181596,837.1,1,41,0
EV001390,2021,9,Wildfire,SI,Europe,16,32534,2939.6,1,149,1
EV001428,2021,9,Wildfire,MK,Europe,16,161561,442.0,4,1486,0
EV001627,2021,9,Hurricane,LK,Asia,14,406809,1763.4,7,4484,1
EV003383,2021,9,Flood,NA,Africa,31,28952,760.8,3,11846,0
EV003416,2021,9,Heatwave,SZ,Africa,340,73234,158.3,3,3422,0
EV003421,2021,9,Wildfire,ZA,Africa,60,92668,454.6,13,12903,0
EV003584,2021,9,Blizzard,DE,Europe,1,14514,30.0,2,867,0
EV003891,2021,9,Wildfire,BY,Europe,8,54078,247.8,11,3395,0
EV003962,2021,9,Flood,XK,Europe,102,57652,1691.8,2,1291,1
EV003975,2021,9,Flood,RS,Europe,118,176491,272.1,2,78099,0
EV004053,2021,9,Drought,ET,Africa,5,273132,3902.6,25,1942,1
EV004108,2021,9,Wildfire,JP,Asia,76,22331,747.2,4,22702,0
EV000200,2021,10,Flood,LT,Europe,52,1338264,264.5,8,2125,0
EV000699,2021,10,Drought,KE,Africa,52,2275567,388.3,11,765,0
EV001030,2021,10,Wildfire,DJ,Africa,46,30370,5416.6,8,1096,1
EV001523,2021,10,Flood,LR,Africa,85,1357991,1067.3,16,3551,1
EV002172,2021,10,Flood,TO,Oceania,196,111675,550.3,9,8156,0
EV002266,2021,10,Heatwave,TL,Asia,140,362967,202.1,9,4784,0
EV002624,2021,10,Tornado,NL,Europe,34,11657,57.5,2,337,0
EV002861,2021,10,Blizzard,IS,Europe,3,15342,85.2,2,5841,0
EV003652,2021,10,Hurricane,IR,Asia,43,186884,9779.3,14,702,1
EV004112,2021,10,Flood,PH,Asia,17,73969,819.6,6,18095,0
EV004140,2021,10,Wildfire,HK,Asia,8,10995,111.4,4,160,0
EV000312,2021,11,Heatwave,SS,Africa,237,17429,112.1,3,13516,0
EV000700,2021,11,Cyclone,AF,Asia,57,440349,265.1,2,41628,0
EV001101,2021,11,Heatwave,ZM,Africa,736,70958,123.6,10,486,0
EV002759,2021,11,Flood,AL,Europe,353,434370,112.5,3,2668,0
EV003295,2021,11,Wildfire,SI,Europe,117,96108,4292.0,4,405,1
EV003992,2021,11,Wildfire,GA,Africa,19,96280,807.3,12,3098,0
EV004453,2021,11,Flood,ME,Europe,454,264901,272.3,3,9426,0
EV000037,2021,12,Heatwave,IR,Asia,206,56590,102.2,12,465,0
EV000798,2021,12,Cyclone,BD,Asia,422,87247,1262.2,10,1956,1
EV001078,2021,12,Hurricane,SI,Europe,133,1558162,11199.3,1,14061,1
EV001314,2021,12,Flood,VE,SouthAmerica,28,501819,137.7,4,87,0
EV001752,2021,12,Heatwave,NO,Europe,206,119606,132.8,2,1181,0
EV002023,2021,12,Flood,IR,Asia,94,1779353,616.6,6,28759,0
EV002042,2021,12,Flood,GE,Asia,164,234439,228.1,11,55941,0
EV002104,2021,12,Heatwave,NZ,Oceania,177,106574,178.0,6,16954,0
EV002804,2021,12,Cyclone,AR,SouthAmerica,333,41250,4088.6,3,938,1
EV003047,2021,12,Drought,LA,Asia,44,927879,608.1,4,1405,0
EV003288,2021,12,Flood,UG,Africa,10,104365,284.7,5,1522,0
EV003318,2021,12,Drought,BW,Africa,2,101771,750.7,7,395,0
EV003533,2021,12,Hurricane,JP,Asia,595,228967,9416.7,4,154,1
EV003547,2021,12,Flood,GE,Asia,25,136787,1924.5,4,1177,1
EV003876,2021,12,Heatwave,FM,Oceania,515,91648,182.3,4,24318,0
EV004106,2021,12,Heatwave,TJ,Asia,878,60563,100.0,20,3501,0
EV000234,2022,1,Blizzard,HR,Europe,15,37057,556.8,2,397,0
EV000456,2022,1,Heatwave,AU,Oceania,68,597982,144.8,2,5634,0
EV000567,2022,1,Wildfire,AR,SouthAmerica,18,28851,237.5,4,14041,0
EV000670,2022,1,Hurricane,ID,Asia,113,859502,2004.7,6,1891,1
EV002252,2022,1,Flood,XK,Europe,28,209216,525.4,7,20302,0
EV002471,2022,1,Blizzard,MA,Africa,9,20078,437.1,3,13383,0
EV003390,2022,1,Heatwave,BN,Asia,66,327049,70.8,10,505,0
EV003956,2022,1,Flood,NP,Asia,79,492349,474.6,12,7061,0
EV004062,2022,1,Heatwave,ML,Africa,3395,129716,206.0,6,21682,0
EV000849,2022,2,Flood,DK,Europe,187,126618,52.1,15,334,0
EV001744,2022,2,Cyclone,GQ,Africa,88,514325,2216.0,3,2601,1
EV002341,2022,2,Heatwave,BW,Africa,125,32239,711.4,4,17701,0
EV002764,2022,2,Drought,CG,Africa,3,670304,584.0,23,1667,0
EV003840,2022,2,Flood,LS,Africa,48,321615,52.5,3,1438,0
EV004444,2022,2,Heatwave,DK,Europe,231,44043,128.4,3,1609,0
EV001866,2022,3,Blizzard,MX,NorthAmerica,11,171845,155.0,13,1612,0
EV002888,2022,3,Tornado,AO,Africa,13,10656,116.5,7,14000,0
EV000144,2022,4,Flood,MZ,Africa,92,47526,327.6,6,267,0
EV000769,2022,4,Heatwave,TM,Asia,339,45699,102.1,9,371,0
EV000978,2022,4,Heatwave,MV,Asia,478,51595,28.9,5,724,0
EV001254,2022,4,Drought,FJ,Oceania,17,3820667,1741.9,8,442,1
EV001467,2022,4,Drought,VN,Asia,28,2776024,336.6,6,12187,0
EV001482,2022,4,Blizzard,BW,Africa,15,18940,894.7,10,6410,0
EV001996,2022,4,Drought,KE,Africa,2,1108923,571.6,7,4705,0
EV002444,2022,4,Flood,TV,Oceania,64,562034,422.8,4,2076,0
EV003194,2022,4,Flood,XK,Europe,50,608917,1226.1,5,633,1
EV003210,2022,4,Flood,GQ,Africa,4,198098,253.9,5,4877,0
EV001007,2022,5,Heatwave,TJ,Asia,117,36773,63.8,4,4048,0
EV002635,2022,5,Drought,KZ,Asia,15,873311,460.3,5,87,0
EV003556,2022,5,Tornado,MH,Oceania,39,21276,104.8,4,79,0
EV004125,2022,5,Flood,DK,Europe,29,29085,542.5,6,31687,0
EV004263,2022,5,Drought,PT,Europe,19,99523,647.6,18,5941,0
EV004355,2022,5,Flood,BA,Europe,120,75574,693.2,2,2280,0
EV004439,2022,5,Heatwave,MH,Oceania,51,219259,120.7,7,1323,0
EV000476,2022,6,Heatwave,SA,Asia,101,121635,579.0,9,2715,0
EV001020,2022,6,Drought,CA,NorthAmerica,4,5788110,267.1,7,990,0
EV001660,2022,6,Hurricane,SB,Oceania,210,533503,2066.0,5,8356,1
EV002051,2022,6,Hurricane,CG,Africa,74,283741,24396.7,15,15899,1
EV002841,2022,6,Flood,SA,Asia,44,71930,830.7,4,1001,0
EV001245,2022,7,Flood,EG,Africa,310,514159,335.3,4,5997,0
EV001407,2022,7,Blizzard,PK,Asia,47,19222,430.4,6,1334,0
EV001771,2022,7,Wildfire,BN,Asia,1,116254,7376.0,5,12918,1
EV002333,2022,7,Hurricane,TD,Africa,228,275512,4873.4,2,348,1
EV002607,2022,7,Flood,VE,SouthAmerica,130,531125,49.4,6,1107,0
EV003133,2022,7,Heatwave,EC,SouthAmerica,1125,246910,51.7,4,667,0
EV003328,2022,7,Flood,BT,Asia,146,24413,3727.6,4,13890,1
EV004072,2022,7,Flood,GA,Africa,114,337225,107.0,8,10162,0
EV004292,2022,7,Hurricane,LA,Asia,83,62486,456.3,8,1698,0
EV004307,2022,7,Flood,BA,Europe,17,231027,783.0,2,5555,0
EV000840,2022,8,Drought,IR,Asia,19,1893970,2850.8,6,471,1
EV000970,2022,8,Heatwave,MV,Asia,460,216562,285.1,11,38488,0
EV001985,2022,8,Drought,MY,Asia,20,1643205,1086.2,5,19548,1
EV002414,2022,8,Flood,GW,Africa,71,214440,236.0,6,16361,0
EV002645,2022,8,Flood,IR,Asia,116,58857,500.8,4,1170,0
EV002824,2022,8,Cyclone,MH,Oceania,1508,324129,9803.8,11,233,1
EV002909,2022,8,Flood,MM,Asia,431,733362,41.5,6,838,0
EV003099,2022,8,Drought,CF,Africa,16,232250,1385.4,4,3458,1
EV003524,2022,8,Blizzard,CL,SouthAmerica,6,13764,363.4,6,633,0
EV003835,2022,8,Drought,AU,Oceania,4,3894896,619.6,10,67043,0
EV004427,2022,8,Drought,KH,Asia,24,1584940,1451.4,18,27595,1
EV001211,2022,9,Heatwave,LK,Asia,944,350082,269.5,3,5484,0
EV002086,2022,9,Heatwave,ML,Africa,418,38679,437.4,6,3826,0
EV003997,2022,9,Wildfire,KE,Africa,32,410562,995.2,4,1437,0
EV004247,2022,9,Hurricane,CD,Africa,78,51314,4673.8,19,6421,1
EV000445,2022,10,Flood,ME,Europe,326,51972,658.6,15,16160,0
EV000767,2022,10,Drought,MK,Europe,1,950037,864.7,13,68714,0
EV001950,2022,10,Wildfire,UA,Europe,33,22402,98.3,5,2688,0
EV002190,2022,10,Wildfire,MA,Africa,15,10139,334.6,3,8609,0
EV003542,2022,10,Wildfire,CN,Asia,9,23110,174.3,6,2348,0
EV003743,2022,10,Blizzard,BA,Europe,7,46282,623.8,6,4376,0
EV004347,2022,10,Blizzard,VE,SouthAmerica,5,42803,196.6,2,12414,0
EV001230,2022,11,Drought,IR,Asia,6,765499,586.0,2,557,0
EV001311,2022,11,Wildfire,BW,Africa,5,45010,145.4,6,1720,0
EV001611,2022,11,Tornado,GW,Africa,153,4536,234.1,6,1880,0
EV001965,2022,11,Flood,ST,Africa,35,507456,377.8,5,43394,0
EV002143,2022,11,Wildfire,GN,Africa,5,142497,1507.6,15,18328,1
EV002240,2022,11,Flood,TZ,Africa,19,49727,464.2,3,6558,0
EV002417,2022,11,Drought,FM,Oceania,9,2336789,405.9,3,20918,0
EV002568,2022,11,Hurricane,AF,Asia,136,90044,1837.6,2,945,1
EV002736,2022,11,Flood,UY,SouthAmerica,21,26652,3221.4,3,7775,1
EV003124,2022,11,Flood,TM,Asia,40,151841,794.0,10,128,0
EV000092,2022,12,Heatwave,LT,Europe,490,535754,96.9,3,3743,0
EV000887,2022,12,Heatwave,TN,Africa,225,58869,17.9,14,3003,0
EV000943,2022,12,Hurricane,CN,Asia,12,246240,9242.4,12,1197,1
EV001763,2022,12,Flood,SS,Africa,223,87829,159.9,13,10491,0
EV002161,2022,12,Blizzard,SS,Africa,6,10697,151.6,2,5950,0
EV003441,2022,12,Drought,MA,Africa,503,3159887,1237.5,5,5899,1
EV003586,2022,12,Heatwave,TW,Asia,379,163060,43.8,12,1568,0
EV003833,2022,12,Hurricane,SN,Africa,365,83421,8388.1,6,2170,1
EV003998,2022,12,Drought,DE,Europe,10,10000000,375.4,3,1826,0
EV004095,2022,12,Drought,AT,Europe,1,1746371,562.1,4,911,0
EV004258,2022,12,Drought,GE,Asia,3,1228284,1073.1,2,58083,1
EV004283,2022,12,Cyclone,DK,Europe,55,1574952,4506.8,13,16648,1
EV000872,2023,1,Heatwave,CD,Africa,635,107247,81.6,14,110711,0
EV001494,2023,1,Drought,KH,Asia,9,259268,182.0,17,2676,0
EV002377,2023,1,Heatwave,TN,Africa,77,21880,110.4,8,4182,0
EV002664,2023,1,Heatwave,UY,SouthAmerica,47,29827,94.4,3,30874,0
EV002713,2023,1,Flood,SO,Africa,217,387721,1203.4,4,107,1
EV002827,2023,1,Flood,BG,Europe,1033,157255,106.6,14,1981,0
EV003104,2023,1,Drought,PK,Asia,3,2130904,684.3,8,180,0
EV003657,2023,1,Drought,TM,Asia,2,742673,481.8,1,5766,0
EV003716,2023,1,Hurricane,BE,Europe,35,515427,485.2,7,779,0
EV004294,2023,1,Flood,GB,Europe,135,160777,1263.8,2,678,1
EV004446,2023,1,Wildfire,KR,Asia,4,16622,732.4,11,645,0
EV001246,2023,2,Tornado,HR,Europe,42,89902,363.7,5,4063,0
EV001703,2023,2,Heatwave,XK,Europe,103,372880,64.6,1,1674,0
EV002096,2023,2,Heatwave,BT,Asia,271,57258,132.4,19,696,0
EV002420,2023,2,Flood,KG,Asia,19,55694,227.7,2,7686,0
EV002768,2023,2,Flood,TH,Asia,18,283754,1009.3,2,10357,1
EV003006,2023,2,Heatwave,GN,Africa,928,109718,195.3,5,504,0
EV003595,2023,2,Flood,IN,Asia,90,15126,1260.8,1,590,1
EV004107,2023,2,Wildfire,BN,Asia,39,11013,915.8,5,6535,0
EV000005,2023,3,Heatwave,RU,Europe,110,349426,324.8,5,2521,0
EV000233,2023,3,Drought,EG,Africa,25,459523,1653.4,22,3408,1
EV001086,2023,3,Flood,CL,SouthAmerica,80,760748,651.0,2,11072,0
EV003289,2023,3,Hurricane,DJ,Africa,47,116463,4332.1,10,11167,1
EV003710,2023,3,Drought,LS,Africa,32,270189,132.8,16,5825,0
EV004153,2023,3,Heatwave,EG,Africa,93,26915,219.8,12,8029,0
EV000004,2023,4,Heatwave,HR,Europe,308,106012,243.6,9,134,0
EV000211,2023,4,Wildfire,RU,Europe,3,74074,394.7,2,693,0
EV002992,2023,4,Drought,SB,Oceania,10,1655970,926.1,3,1182,0
EV003167,2023,4,Hurricane,MZ,Africa,64,532504,1171.1,11,594,1
EV004209,2023,4,Flood,AL,Europe,329,186654,352.5,1,2663,0
EV004350,2023,4,Heatwave,CL,SouthAmerica,73,398013,26.6,14,20091,0
EV004399,2023,4,Heatwave,TR,Asia,354,98045,28.3,9,3522,0
EV000241,2023,5,Wildfire,CG,Africa,33,138124,534.3,5,16882,0
EV000501,2023,5,Drought,MY,Asia,8,3941396,1980.3,3,716,1
EV000514,2023,5,Blizzard,CA,NorthAmerica,1,4252,351.0,7,22253,0
EV002066,2023,5,Wildfire,GQ,Africa,7,10059,409.7,4,482,0
EV003287,2023,5,Flood,CH,Europe,21,245538,1615.9,9,6705,1
EV003480,2023,5,Hurricane,ZW,Africa,125,274574,6392.4,2,36617,1
EV003780,2023,5,Flood,LK,Asia,19,276088,325.1,4,1477,0
EV003804,2023,5,Flood,TJ,Asia,74,93195,1087.5,1,3981,1
EV003809,2023,5,Wildfire,LV,Europe,2,66904,281.9,7,3000,0
EV000344,2023,6,Heatwave,BE,Europe,778,56018,354.0,3,9825,0
EV000615,2023,6,Flood,ST,Africa,69,120540,149.0,1,9030,0
EV001272,2023,6,Heatwave,PL,Europe,433,135281,119.4,2,3246,0
EV001569,2023,6,Flood,KH,Asia,163,132142,205.0,11,3367,0
EV002005,2023,6,Drought,EE,Europe,7,337054,1084.7,5,833,1
EV003492,2023,6,Flood,PK,Asia,118,214608,1460.4,15,610,1
EV003571,2023,6,Wildfire,SI,Europe,22,50955,1136.3,23,14192,1
EV003778,2023,6,Wildfire,LS,Africa,11,254592,3348.0,2,673,1
EV004042,2023,6,Heatwave,TJ,Asia,177,345779,206.1,4,179,0
EV000352,2023,7,Heatwave,MV,Asia,49,66530,215.5,16,3427,0
EV000371,2023,7,Drought,PK,Asia,11,638696,643.7,3,57748,0
EV000944,2023,7,Tornado,AZ,Asia,26,5018,1947.3,8,12730,1
EV001218,2023,7,Hurricane,AZ,Asia,78,315526,1097.6,12,38006,1
EV001300,2023,7,Tornado,TH,Asia,21,4559,169.5,26,271,0
EV001626,2023,7,Heatwave,PY,SouthAmerica,570,96605,77.3,14,308015,0
EV001906,2023,7,Wildfire,GL,NorthAmerica,2,20043,2577.1,11,19592,1
EV002192,2023,7,Blizzard,TN,Africa,88,40469,144.3,3,17519,0
EV003004,2023,7,Flood,AR,SouthAmerica,38,500366,422.9,3,9521,0
EV003423,2023,7,Flood,HU,Europe,76,498534,774.3,3,69300,0
EV004082,2023,7,Heatwave,AU,Oceania,3017,30442,47.4,9,757,0
EV000223,2023,8,Cyclone,BG,Europe,66,357686,3089.5,3,5171,1
EV000643,2023,8,Hurricane,CV,Africa,132,142649,1171.3,3,7452,1
EV000869,2023,8,Flood,GH,Africa,13,234569,686.8,2,96127,0
EV000930,2023,8,Blizzard,TZ,Africa,0,97590,128.7,22,16049,0
EV001486,2023,8,Drought,CV,Africa,64,698801,678.7,7,377,0
EV002027,2023,8,Heatwave,GW,Africa,30,570929,196.2,14,17486,0
EV002833,2023,8,Drought,ZA,Africa,51,2096317,1550.3,1,15430,1
EV003551,2023,8,Heatwave,PT,Europe,71,48747,132.7,6,2119,0
EV004088,2023,8,Flood,PL,Europe,185,399261,1380.8,12,1323,1
EV004322,2023,8,Flood,PG,Oceania,243,781339,116.5,6,72332,0
EV000913,2023,9,Heatwave,CN,Asia,605,211302,52.8,13,14448,0
EV001170,2023,9,Heatwave,GL,NorthAmerica,287,43664,216.3,6,137,0
EV001264,2023,9,Heatwave,ZM,Africa,1925,75482,123.4,14,40755,0
EV001814,2023,9,Flood,SI,Europe,39,348624,1078.0,6,1709,1
EV002193,2023,9,Blizzard,CV,Africa,28,8433,48.4,3,13401,0
EV002415,2023,9,Drought,TN,Africa,13,282078,1970.3,4,5059,1
EV002599,2023,9,Heatwave,HR,Europe,241,46265,704.0,5,3381,0
EV002762,2023,9,Heatwave,GB,Europe,748,443234,847.9,3,3342,0
EV004071,2023,9,Tornado,BE,Europe,13,27642,111.8,8,502,0
EV004162,2023,9,Heatwave,AZ,Asia,13370,5549,117.9,4,9319,0
EV000566,2023,10,Wildfire,PL,Europe,45,18495,1078.8,5,13775,1
EV000601,2023,10,Flood,RS,Europe,50,93455,683.6,8,4629,0
EV000945,2023,10,Hurricane,MN,Asia,89,57886,3510.4,3,6229,1
EV001172,2023,10,Wildfire,PG,Oceania,7,7940,643.6,16,920,0
EV001998,2023,10,Hurricane,GH,Africa,62,198116,2827.1,7,2786,1
EV003667,2023,10,Wildfire,IN,Asia,332,77747,2941.3,5,781,1
EV003995,2023,10,Drought,TJ,Asia,15,3980550,591.4,22,1150,0
EV004017,2023,10,Wildfire,VN,Asia,26,29835,564.5,9,52743,0
EV004131,2023,10,Flood,GH,Africa,61,293572,891.9,2,56492,0
EV004419,2023,10,Tornado,XK,Europe,111,6553,190.2,5,8126,0
EV000434,2023,11,Flood,BD,Asia,272,671243,897.3,3,2099,0
EV000824,2023,11,Heatwave,ER,Africa,83,213813,46.5,3,1734,0
EV002280,2023,11,Flood,IN,Asia,248,29494,1665.5,22,1182,1
EV002563,2023,11,Heatwave,UA,Europe,598,83553,68.4,3,212,0
EV003828,2023,11,Flood,KR,Asia,44,117632,332.7,7,14058,0
EV003899,2023,11,Wildfire,CL,SouthAmerica,9,90146,69.7,8,3552,0
EV004198,2023,11,Hurricane,TO,Oceania,211,31348,420.3,9,6203,0
EV000047,2023,12,Tornado,XK,Europe,33,13485,187.8,31,5790,0
EV000383,2023,12,Drought,ER,Africa,17,1288627,319.2,6,2776,0
EV000859,2023,12,Drought,LS,Africa,24,3524008,3147.6,3,843,1
EV000890,2023,12,Heatwave,TR,Asia,458,33690,324.7,4,381,0
EV000922,2023,12,Wildfire,ZM,Africa,2,340688,1193.0,3,17009,1
EV001114,2023,12,Heatwave,MK,Europe,86,169159,139.0,9,3083,0
EV001330,2023,12,Flood,PH,Asia,86,144878,6119.8,3,26522,1
EV001977,2023,12,Flood,HR,Europe,297,165466,470.8,3,873,0
EV002626,2023,12,Wildfire,GQ,Africa,461,97602,475.2,8,2324,0
EV004323,2023,12,Flood,PG,Oceania,31,119126,235.8,2,1904,0
EV001681,2024,1,Drought,VN,Asia,72,673277,1287.2,4,2465,1
EV001846,2024,1,Wildfire,RO,Europe,5,3055,884.1,8,1881,0
EV003635,2024,1,Hurricane,KH,Asia,284,167507,1301.2,16,1100,1
EV004462,2024,1,Flood,NA,Africa,12,87791,245.6,12,5682,0
EV000253,2024,2,Drought,EE,Europe,12,1993218,2642.0,2,247,1
EV000671,2024,2,Drought,ML,Africa,8,493670,223.1,6,70,0
EV000796,2024,2,Flood,VN,Asia,137,23198,1169.0,6,5977,1
EV002203,2024,2,Heatwave,FM,Oceania,1241,216697,423.0,1,9969,0
EV002206,2024,2,Tornado,EE,Europe,62,21675,285.5,2,847,0
EV002524,2024,2,Drought,BO,SouthAmerica,9,519831,461.7,5,1817,0
EV003021,2024,2,Drought,PG,Oceania,6,662403,375.5,7,1074,0
EV004422,2024,2,Tornado,TO,Oceania,209,5962,168.0,10,1081,0
EV000072,2024,3,Heatwave,KZ,Asia,1013,146198,205.5,1,3339,0
EV000774,2024,3,Wildfire,BW,Africa,66,66572,19902.9,21,732,1
EV001097,2024,3,Heatwave,ZW,Africa,137,152617,35.5,36,715,0
EV002194,2024,3,Drought,SA,Asia,3,352625,391.8,4,580,0
EV002755,2024,3,Flood,TV,Oceania,106,1896023,1644.0,8,31086,1
EV003775,2024,3,Wildfire,TH,Asia,8,9254,417.8,2,2911,0
EV003914,2024,3,Flood,DE,Europe,36,136402,475.5,2,21585,0
EV001150,2024,4,Heatwave,ZA,Africa,820,769294,1378.6,7,72,1
EV001234,2024,4,Hurricane,TD,Africa,67,340982,2746.5,11,6780,1
EV001710,2024,4,Flood,ZA,Africa,57,913400,339.8,8,1346,0
EV002889,2024,4,Hurricane,UZ,Asia,124,190522,1034.7,7,22814,1
EV003361,2024,4,Flood,BW,Africa,68,36220,5956.5,3,1737,1
EV003460,2024,4,Wildfire,TR,Asia,38,53278,7243.0,11,2885,1
EV003461,2024,4,Wildfire,GA,Africa,17,208305,2114.7,9,12643,1
EV003732,2024,4,Tornado,NR,Oceania,309,13375,44.2,8,3876,0
EV004384,2024,4,Hurricane,IR,Asia,51,762992,2924.9,4,7661,1
EV004469,2024,4,Drought,SN,Africa,2,682340,545.9,27,12104,0
EV001239,2024,5,Hurricane,PH,Asia,625,179440,220.5,2,11465,0
EV001436,2024,5,Flood,LV,Europe,75,70478,67.4,3,3926,0
EV001470,2024,5,Wildfire,GE,Asia,26,14014,1961.8,11,18930,1
EV001474,2024,5,Drought,FJ,Oceania,20,476761,540.6,7,218,0
EV001854,2024,5,Drought,HR,Europe,93,190248,311.2,1,251,0
EV002056,2024,5,Flood,NO,Europe,100,801451,1583.9,6,904,1
EV002265,2024,5,Hurricane,CV,Africa,166,78357,3242.2,15,881,1
EV002839,2024,5,Heatwave,SB,Oceania,983,33657,19.4,4,10479,0
EV003085,2024,5,Wildfire,BG,Europe,241,15515,374.2,1,1419,0
EV003682,2024,5,Heatwave,PY,SouthAmerica,302,61571,220.2,8,87909,0
EV003688,2024,5,Flood,MZ,Africa,43,66379,267.0,3,5547,0
EV000197,2024,6,Flood,LA,Asia,57,42773,451.8,5,13300,0
EV000523,2024,6,Flood,PK,Asia,86,163796,155.2,9,20326,0
EV000714,2024,6,Cyclone,SG,Asia,207,99726,2662.7,3,3040,1
EV000931,2024,6,Flood,MN,Asia,177,110048,111.9,14,7122,0
